PointId,ZoneId,Latitude,Longitude,PointType,Name,IsPickupAllowed,IsDropoffAllowed
91,12,34.952816,32.703019,S,Station 1,1,1
92,12,34.937732,32.722576,S,Station 2,1,1
93,12,34.864494,32.643943,S,Station 3,1,1
94,12,34.983875,32.761814,S,Station 4,1,1
95,12,34.956834,32.738424,S,Station 5,1,1
96,12,34.890659,32.731030,S,Station 6,1,1
97,12,34.912138,32.719476,S,Station 7,1,1
98,12,34.897221,32.765990,S,Station 8,1,1
99,12,35.015518,32.740162,B,Bridge 21,0,0
100,12,34.973433,32.776088,B,Bridge 22,0,0
101,13,34.920830,32.904810,S,Station 1,1,1
102,13,34.882756,32.902009,S,Station 2,1,1
103,13,34.949496,32.815920,S,Station 3,1,1
104,13,34.909296,32.886086,S,Station 4,1,1
105,13,34.925136,32.814728,S,Station 5,1,1
106,13,34.981052,32.793700,S,Station 6,1,1
107,13,35.015518,32.847940,B,Bridge 23,0,0
108,13,34.931348,32.919793,B,Bridge 24,0,0
109,14,34.970677,32.939071,S,Station 1,1,1
110,14,34.881561,32.991627,S,Station 2,1,1
111,14,34.921335,33.028425,S,Station 3,1,1
112,14,34.941326,33.037942,S,Station 4,1,1
113,14,34.862043,32.954322,S,Station 5,1,1
114,14,34.987120,33.041770,S,Station 6,1,1
115,14,34.927637,32.933000,S,Station 7,1,1
116,14,34.991846,32.999860,S,Station 8,1,1
117,14,35.015518,32.991646,B,Bridge 25,0,0
118,14,34.973433,33.063498,B,Bridge 26,0,0
119,15,34.882769,33.180673,S,Station 1,1,1
120,15,34.857968,33.097476,S,Station 2,1,1
121,15,34.900938,33.143623,S,Station 3,1,1
122,15,34.941453,33.180545,S,Station 4,1,1
123,15,34.913751,33.166358,S,Station 5,1,1
124,15,34.907995,33.083317,S,Station 6,1,1
125,15,35.015518,33.135351,B,Bridge 27,0,0
126,15,34.889264,33.207203,B,Bridge 28,0,0
127,16,34.982659,33.258439,S,Station 1,1,1
128,16,34.915698,33.314436,S,Station 2,1,1
129,16,34.949319,33.317604,S,Station 3,1,1
130,16,34.903574,33.228169,S,Station 4,1,1
131,16,34.910125,33.249278,S,Station 5,1,1
132,16,34.875671,33.238624,S,Station 6,1,1
133,16,35.015518,33.243129,B,Bridge 29,0,0
134,16,34.931348,33.350908,B,Bridge 30,0,0
135,17,34.871245,33.369684,S,Station 1,1,1
136,17,34.857466,33.411613,S,Station 2,1,1
137,17,34.897406,33.396862,S,Station 3,1,1
138,17,34.998650,33.451330,S,Station 4,1,1
139,17,34.924964,33.375617,S,Station 5,1,1
140,17,34.986223,33.415029,S,Station 6,1,1
141,17,34.920837,33.464605,S,Station 7,1,1
142,17,35.015518,33.458687,B,Bridge 31,0,0
143,17,34.931348,33.494613,B,Bridge 32,0,0
144,18,35.003196,33.519404,S,Station 1,1,1
145,18,34.886026,33.542433,S,Station 2,1,1
146,18,35.001734,33.627088,S,Station 3,1,1
147,18,34.979299,33.552618,S,Station 4,1,1
148,18,34.945321,33.572367,S,Station 5,1,1
149,18,34.999981,33.561502,S,Station 6,1,1
150,18,34.962917,33.558506,S,Station 7,1,1
151,18,34.979673,33.604704,S,Station 8,1,1
152,18,35.015518,33.530539,B,Bridge 33,0,0
153,19,35.025156,32.396594,S,Station 1,1,1
154,19,35.026954,32.413979,S,Station 2,1,1
155,19,35.026977,32.385931,S,Station 3,1,1
156,19,35.031201,32.366141,S,Station 4,1,1
157,20,35.118040,32.619882,S,Station 1,1,1
158,20,35.030579,32.612042,S,Station 2,1,1
159,20,35.037041,32.594840,S,Station 3,1,1
160,20,35.083172,32.599006,S,Station 4,1,1
161,20,35.057385,32.603825,S,Station 5,1,1
162,20,35.145088,32.606089,S,Station 6,1,1
163,20,35.099688,32.632383,B,Bridge 34,0,0
164,21,35.093819,32.710659,S,Station 1,1,1
165,21,35.038813,32.733412,S,Station 2,1,1
166,21,35.097747,32.682359,S,Station 3,1,1
167,21,35.024667,32.671407,S,Station 4,1,1
168,21,35.057497,32.735252,S,Station 5,1,1
169,21,35.107516,32.662301,S,Station 6,1,1
170,21,35.035358,32.641978,S,Station 7,1,1
171,21,35.100775,32.643603,S,Station 8,1,1
172,21,35.082854,32.776088,B,Bridge 35,0,0
173,22,35.111641,32.882757,S,Station 1,1,1
174,22,35.063420,32.898896,S,Station 2,1,1
175,22,35.079062,32.784643,S,Station 3,1,1
176,22,35.048058,32.856523,S,Station 4,1,1
177,22,35.046085,32.877947,S,Station 5,1,1
178,22,35.125229,32.850254,S,Station 6,1,1
179,22,35.119924,32.818646,S,Station 7,1,1
180,22,35.057705,32.835763,S,Station 8,1,1
181,22,35.099688,32.919793,B,Bridge 36,0,0
182,23,35.097697,32.989332,S,Station 1,1,1
183,23,35.115476,32.991883,S,Station 2,1,1
184,23,35.078814,33.019750,S,Station 3,1,1
185,23,35.041863,32.956770,S,Station 4,1,1
186,23,35.048347,33.008400,S,Station 5,1,1
187,23,35.051212,33.050912,S,Station 6,1,1
188,23,35.026756,33.020041,S,Station 7,1,1
189,23,35.057603,33.063498,B,Bridge 37,0,0
190,24,35.056750,33.149128,S,Station 1,1,1
191,24,35.095356,33.132980,S,Station 2,1,1
192,24,35.101324,33.092375,S,Station 3,1,1
193,24,35.127806,33.189975,S,Station 4,1,1
194,24,35.114313,33.079587,S,Station 5,1,1
195,24,35.081236,33.087783,S,Station 6,1,1
196,24,35.024117,33.191965,S,Station 7,1,1
197,24,35.025013,33.138266,S,Station 8,1,1
198,24,35.099688,33.207203,B,Bridge 38,0,0
199,25,35.078821,33.234406,S,Station 1,1,1
200,25,35.086541,33.315759,S,Station 2,1,1
201,25,35.070394,33.258925,S,Station 3,1,1
202,25,35.137233,33.272148,S,Station 4,1,1
203,25,35.024737,33.226169,S,Station 5,1,1
204,25,35.045953,33.334134,S,Station 6,1,1
205,25,35.057534,33.224740,S,Station 7,1,1
206,25,35.029655,33.264095,S,Station 8,1,1
207,25,35.099688,33.350908,B,Bridge 39,0,0
208,26,35.120942,33.414867,S,Station 1,1,1
209,26,35.029027,33.435631,S,Station 2,1,1
210,26,35.049612,33.362757,S,Station 3,1,1
211,26,35.047789,33.487016,S,Station 4,1,1
212,26,35.083801,33.433894,S,Station 5,1,1
213,26,35.067037,33.465410,S,Station 6,1,1
214,26,35.025408,33.465722,S,Station 7,1,1
215,26,35.032352,33.494613,B,Bridge 40,0,0
216,27,35.025178,33.513464,S,Station 1,1,1
217,27,35.031620,33.505548,S,Station 2,1,1
