PointId,ZoneId,Latitude,Longitude,PointType,Name,IsPickupAllowed,IsDropoffAllowed
82,28,34.741975,33.256769,S,Station 4,True,True
83,28,34.706272,33.248966,S,Station 5,True,True
84,28,34.760000,33.250000,B,Bridge North,False,False
85,28,34.710000,33.200000,B,Bridge West,False,False
86,29,34.737217,33.381854,S,Station 1,True,True
87,29,34.727947,33.352322,S,Station 2,True,True
88,29,34.735932,33.365743,S,Station 3,True,True
89,29,34.740676,33.324883,S,Station 4,True,True
90,29,34.735293,33.377142,S,Station 5,True,True
91,29,34.738479,33.319489,S,Station 6,True,True
92,29,34.760000,33.350000,B,Bridge North,False,False
93,37,34.843592,32.384245,S,Station 1,True,True
94,37,34.841433,32.383359,S,Station 2,True,True
95,37,34.810000,32.400000,B,Bridge East,False,False
96,38,34.820113,32.478179,S,Station 1,True,True
97,38,34.827463,32.448350,S,Station 2,True,True
98,38,34.789943,32.438540,S,Station 3,True,True
99,38,34.823058,32.425537,S,Station 4,True,True
100,38,34.780769,32.425229,S,Station 5,True,True
101,38,34.809131,32.459766,S,Station 6,True,True
102,38,34.860000,32.450000,B,Bridge North,False,False
103,38,34.810000,32.500000,B,Bridge East,False,False
104,38,34.760000,32.450000,B,Bridge South,False,False
105,38,34.810000,32.400000,B,Bridge West,False,False
106,39,34.790419,32.543979,S,Station 1,True,True
107,39,34.816201,32.518295,S,Station 2,True,True
108,39,34.829964,32.527799,S,Station 3,True,True
109,39,34.797567,32.523962,S,Station 4,True,True
110,39,34.796470,32.579738,S,Station 5,True,True
111,39,34.860000,32.550000,B,Bridge North,False,False
112,39,34.810000,32.600000,B,Bridge East,False,False
113,39,34.760000,32.550000,B,Bridge South,False,False
114,39,34.810000,32.500000,B,Bridge West,False,False
115,40,34.841853,32.639885,S,Station 1,True,True
116,40,34.805538,32.654483,S,Station 2,True,True
117,40,34.824001,32.646242,S,Station 3,True,True
118,40,34.780549,32.683029,S,Station 4,True,True
119,40,34.843010,32.683080,S,Station 5,True,True
120,40,34.832899,32.675374,S,Station 6,True,True
121,40,34.860000,32.650000,B,Bridge North,False,False
122,40,34.810000,32.700000,B,Bridge East,False,False
123,40,34.760000,32.650000,B,Bridge South,False,False
124,40,34.810000,32.600000,B,Bridge West,False,False
125,41,34.813889,32.715726,S,Station 1,True,True
126,41,34.786777,32.784844,S,Station 2,True,True
127,41,34.813342,32.754621,S,Station 3,True,True
128,41,34.777424,32.729583,S,Station 4,True,True
129,41,34.817459,32.728114,S,Station 5,True,True
130,41,34.860000,32.750000,B,Bridge North,False,False
131,41,34.810000,32.800000,B,Bridge East,False,False
132,41,34.760000,32.750000,B,Bridge South,False,False
133,41,34.810000,32.700000,B,Bridge West,False,False
134,42,34.794672,32.861731,S,Station 1,True,True
135,42,34.828390,32.855425,S,Station 2,True,True
136,42,34.800941,32.827176,S,Station 3,True,True
137,42,34.784330,32.836653,S,Station 4,True,True
138,42,34.818040,32.840445,S,Station 5,True,True
139,42,34.860000,32.850000,B,Bridge North,False,False
140,42,34.810000,32.900000,B,Bridge East,False,False
141,42,34.760000,32.850000,B,Bridge South,False,False
142,42,34.810000,32.800000,B,Bridge West,False,False
143,43,34.795983,32.937243,S,Station 1,True,True
144,43,34.812431,32.920602,S,Station 2,True,True
145,43,34.784948,32.948335,S,Station 3,True,True
146,43,34.792903,32.945211,S,Station 4,True,True
147,43,34.826496,32.945953,S,Station 5,True,True
148,43,34.835048,32.943412,S,Station 6,True,True
149,43,34.860000,32.950000,B,Bridge North,False,False
150,43,34.810000,33.000000,B,Bridge East,False,False
151,43,34.760000,32.950000,B,Bridge South,False,False
152,43,34.810000,32.900000,B,Bridge West,False,False
153,44,34.814182,33.044817,S,Station 1,True,True
154,44,34.830108,33.026790,S,Station 2,True,True
155,44,34.800591,33.067305,S,Station 3,True,True
156,44,34.837712,33.039284,S,Station 4,True,True
157,44,34.797963,33.049040,S,Station 5,True,True
158,44,34.860000,33.050000,B,Bridge North,False,False
159,44,34.810000,33.100000,B,Bridge East,False,False
160,44,34.760000,33.050000,B,Bridge South,False,False
161,44,34.810000,33.000000,B,Bridge West,False,False
162,45,34.820016,33.168840,S,Station 1,True,True
163,45,34.813752,33.142221,S,Station 2,True,True
164,45,34.816685,33.140162,S,Station 3,True,True
165,45,34.803877,33.139074,S,Station 4,True,True
166,45,34.816224,33.158097,S,Station 5,True,True
167,45,34.826960,33.139542,S,Station 6,True,True
168,45,34.860000,33.150000,B,Bridge North,False,False
169,45,34.810000,33.200000,B,Bridge East,False,False
170,45,34.760000,33.150000,B,Bridge South,False,False
171,45,34.810000,33.100000,B,Bridge West,False,False
172,46,34.785029,33.246724,S,Station 1,True,True
173,46,34.820546,33.224862,S,Station 2,True,True
174,46,34.821495,33.239950,S,Station 3,True,True
175,46,34.811228,33.252403,S,Station 4,True,True
176,46,34.798138,33.232623,S,Station 5,True,True
177,46,34.860000,33.250000,B,Bridge North,False,False
178,46,34.810000,33.300000,B,Bridge East,False,False
179,46,34.760000,33.250000,B,Bridge South,False,False
180,46,34.810000,33.200000,B,Bridge West,False,False
181,47,34.843754,33.339626,S,Station 1,True,True
182,47,34.836796,33.360818,S,Station 2,True,True
183,47,34.803479,33.343381,S,Station 3,True,True
184,47,34.816335,33.380245,S,Station 4,True,True
185,47,34.808708,33.333952,S,Station 5,True,True
186,47,34.860000,33.350000,B,Bridge North,False,False
187,47,34.810000,33.400000,B,Bridge East,False,False
188,47,34.760000,33.350000,B,Bridge South,False,False
189,47,34.810000,33.300000,B,Bridge West,False,False
190,48,34.837163,33.462429,S,Station 1,True,True
191,48,34.837451,33.441766,S,Station 2,True,True
192,48,34.829290,33.478261,S,Station 3,True,True
193,48,34.802683,33.474704,S,Station 4,True,True
194,48,34.812642,33.422060,S,Station 5,True,True
195,48,34.776851,33.459817,S,Station 6,True,True
196,48,34.860000,33.450000,B,Bridge North,False,False
197,48,34.810000,33.500000,B,Bridge East,False,False
198,48,34.810000,33.400000,B,Bridge West,False,False
199,49,34.834916,33.560731,S,Station 1,True,True
200,49,34.823662,33.582645,S,Station 2,True,True
201,49,34.830929,33.542948,S,Station 3,True,True
202,49,34.815426,33.543167,S,Station 4,True,True
203,49,34.817971,33.575393,S,Station 5,True,True
204,49,34.818465,33.547651,S,Station 6,True,True
205,49,34.860000,33.550000,B,Bridge North,False,False
206,49,34.810000,33.500000,B,Bridge West,False,False
207,55,34.899008,32.364172,S,Station 1,True,True
208,55,34.919852,32.345314,S,Station 2,True,True
209,55,34.921272,32.366264,S,Station 3,True,True
210,55,34.924211,32.376473,S,Station 4,True,True
211,55,34.940656,32.360371,S,Station 5,True,True
212,55,34.932257,32.352797,S,Station 6,True,True
213,55,34.960000,32.350000,B,Bridge North,False,False
214,55,34.910000,32.400000,B,Bridge East,False,False
215,56,34.927662,32.432580,S,Station 1,True,True
216,56,34.944073,32.439015,S,Station 2,True,True
217,56,34.901444,32.416880,S,Station 3,True,True
218,56,34.900612,32.448008,S,Station 4,True,True
219,56,34.892779,32.440599,S,Station 5,True,True
220,56,34.960000,32.450000,B,Bridge North,False,False
221,56,34.910000,32.500000,B,Bridge East,False,False
222,56,34.860000,32.450000,B,Bridge South,False,False
223,56,34.910000,32.400000,B,Bridge West,False,False
224,57,34.886119,32.570655,S,Station 1,True,True
225,57,34.933658,32.555395,S,Station 2,True,True
226,57,34.878022,32.563008,S,Station 3,True,True
227,57,34.918889,32.560907,S,Station 4,True,True
228,57,34.935923,32.577617,S,Station 5,True,True
229,57,34.907436,32.568677,S,Station 6,True,True
230,57,34.960000,32.550000,B,Bridge North,False,False
231,57,34.910000,32.600000,B,Bridge East,False,False
232,57,34.860000,32.550000,B,Bridge South,False,False
233,57,34.910000,32.500000,B,Bridge West,False,False
234,58,34.881392,32.642563,S,Station 1,True,True
235,58,34.897743,32.646344,S,Station 2,True,True
236,58,34.895236,32.645258,S,Station 3,True,True
237,58,34.900853,32.636124,S,Station 4,True,True
238,58,34.932098,32.680047,S,Station 5,True,True
239,58,34.960000,32.650000,B,Bridge North,False,False
240,58,34.910000,32.700000,B,Bridge East,False,False
241,58,34.860000,32.650000,B,Bridge South,False,False
242,58,34.910000,32.600000,B,Bridge West,False,False
243,59,34.918174,32.784327,S,Station 1,True,True
244,59,34.880771,32.740469,S,Station 2,True,True
245,59,34.910484,32.747700,S,Station 3,True,True
246,59,34.906681,32.716227,S,Station 4,True,True
247,59,34.898490,32.734424,S,Station 5,True,True
248,59,34.960000,32.750000,B,Bridge North,False,False
249,59,34.910000,32.800000,B,Bridge East,False,False
250,59,34.860000,32.750000,B,Bridge South,False,False
251,59,34.910000,32.700000,B,Bridge West,False,False
252,60,34.909857,32.824525,S,Station 1,True,True
253,60,34.921783,32.881256,S,Station 2,True,True
254,60,34.885071,32.883492,S,Station 3,True,True
255,60,34.899582,32.833542,S,Station 4,True,True
256,60,34.939702,32.833417,S,Station 5,True,True
257,60,34.960000,32.850000,B,Bridge North,False,False
258,60,34.910000,32.900000,B,Bridge East,False,False
259,60,34.860000,32.850000,B,Bridge South,False,False
260,60,34.910000,32.800000,B,Bridge West,False,False
261,61,34.902968,32.978019,S,Station 1,True,True
262,61,34.910584,32.969613,S,Station 2,True,True
263,61,34.890370,32.930298,S,Station 3,True,True
264,61,34.885257,32.942510,S,Station 4,True,True
265,61,34.940343,32.941464,S,Station 5,True,True
266,61,34.960000,32.950000,B,Bridge North,False,False
267,61,34.910000,33.000000,B,Bridge East,False,False
268,61,34.860000,32.950000,B,Bridge South,False,False
269,61,34.910000,32.900000,B,Bridge West,False,False
270,62,34.902285,33.021686,S,Station 1,True,True
271,62,34.933384,33.040713,S,Station 2,True,True
272,62,34.931015,33.025887,S,Station 3,True,True
273,62,34.922332,33.048090,S,Station 4,True,True
274,62,34.938984,33.050168,S,Station 5,True,True
275,62,34.960000,33.050000,B,Bridge North,False,False
276,62,34.910000,33.100000,B,Bridge East,False,False
277,62,34.860000,33.050000,B,Bridge South,False,False
278,62,34.910000,33.000000,B,Bridge West,False,False
279,63,34.879720,33.166233,S,Station 1,True,True
280,63,34.875801,33.177434,S,Station 2,True,True
281,63,34.909270,33.140075,S,Station 3,True,True
282,63,34.921575,33.130560,S,Station 4,True,True
283,63,34.938459,33.115086,S,Station 5,True,True
284,63,34.960000,33.150000,B,Bridge North,False,False
285,63,34.910000,33.200000,B,Bridge East,False,False
286,63,34.860000,33.150000,B,Bridge South,False,False
287,63,34.910000,33.100000,B,Bridge West,False,False
288,64,34.918756,33.244464,S,Station 1,True,True
289,64,34.899100,33.254972,S,Station 2,True,True
290,64,34.925920,33.258108,S,Station 3,True,True
291,64,34.932764,33.276486,S,Station 4,True,True
292,64,34.891905,33.277414,S,Station 5,True,True
293,64,34.960000,33.250000,B,Bridge North,False,False
294,64,34.910000,33.300000,B,Bridge East,False,False
295,64,34.860000,33.250000,B,Bridge South,False,False
296,64,34.910000,33.200000,B,Bridge West,False,False
297,65,34.936809,33.362351,S,Station 1,True,True
298,65,34.895464,33.345173,S,Station 2,True,True
299,65,34.895263,33.355982,S,Station 3,True,True
300,65,34.941434,33.317099,S,Station 4,True,True
301,65,34.895740,33.377287,S,Station 5,True,True
302,65,34.960000,33.350000,B,Bridge North,False,False
303,65,34.910000,33.400000,B,Bridge East,False,False
304,65,34.860000,33.350000,B,Bridge South,False,False
305,65,34.910000,33.300000,B,Bridge West,False,False
306,66,34.934674,33.465497,S,Station 1,True,True
307,66,34.910471,33.431581,S,Station 2,True,True
308,66,34.905195,33.456589,S,Station 3,True,True
309,66,34.890242,33.474473,S,Station 4,True,True
310,66,34.887948,33.472779,S,Station 5,True,True
311,66,34.897386,33.420300,S,Station 6,True,True
312,66,34.960000,33.450000,B,Bridge North,False,False
313,66,34.910000,33.500000,B,Bridge East,False,False
314,66,34.860000,33.450000,B,Bridge South,False,False
315,66,34.910000,33.400000,B,Bridge West,False,False
316,67,34.875978,33.522440,S,Station 1,True,True
317,67,34.908444,33.528451,S,Station 2,True,True
318,67,34.933172,33.537331,S,Station 3,True,True
319,67,34.876025,33.564709,S,Station 4,True,True
320,67,34.943430,33.558002,S,Station 5,True,True
321,67,34.905246,33.572370,S,Station 6,True,True
322,67,34.960000,33.550000,B,Bridge North,False,False
323,67,34.910000,33.600000,B,Bridge East,False,False
324,67,34.860000,33.550000,B,Bridge South,False,False
325,67,34.910000,33.500000,B,Bridge West,False,False
326,68,34.919714,33.625969,S,Station 1,True,True
327,68,34.937701,33.636521,S,Station 2,True,True
328,68,34.884889,33.619097,S,Station 3,True,True
329,68,34.900330,33.618271,S,Station 4,True,True
330,68,34.885782,33.625548,S,Station 5,True,True
331,68,34.888004,33.618915,S,Station 6,True,True
332,68,34.960000,33.650000,B,Bridge North,False,False
333,68,34.910000,33.600000,B,Bridge West,False,False
334,73,35.020662,32.361853,S,Station 1,True,True
335,73,35.021361,32.358513,S,Station 2,True,True
336,73,35.023742,32.328468,S,Station 3,True,True
337,73,35.017904,32.319296,S,Station 4,True,True
338,73,35.037665,32.338717,S,Station 5,True,True
339,73,35.010000,32.400000,B,Bridge East,False,False
340,73,34.960000,32.350000,B,Bridge South,False,False
341,73,35.010000,32.300000,B,Bridge West,False,False
342,74,34.992721,32.454333,S,Station 1,True,True
343,74,34.981845,32.484859,S,Station 2,True,True
344,74,35.002231,32.472598,S,Station 3,True,True
345,74,35.001602,32.455546,S,Station 4,True,True
346,74,35.011735,32.449205,S,Station 5,True,True
347,74,35.010000,32.500000,B,Bridge East,False,False
348,74,34.960000,32.450000,B,Bridge South,False,False
349,74,35.010000,32.400000,B,Bridge West,False,False
350,75,35.040495,32.549539,S,Station 1,True,True
351,75,35.039702,32.580284,S,Station 2,True,True
352,75,35.028057,32.515141,S,Station 3,True,True
353,75,35.005308,32.516687,S,Station 4,True,True
354,75,34.992373,32.578879,S,Station 5,True,True
355,75,35.060000,32.550000,B,Bridge North,False,False
356,75,35.010000,32.600000,B,Bridge East,False,False
357,75,34.960000,32.550000,B,Bridge South,False,False
358,75,35.010000,32.500000,B,Bridge West,False,False
359,76,35.039763,32.641360,S,Station 1,True,True
360,76,34.992516,32.679994,S,Station 2,True,True
361,76,35.038716,32.672595,S,Station 3,True,True
362,76,34.995235,32.656165,S,Station 4,True,True
363,76,35.036648,32.619916,S,Station 5,True,True
364,76,35.060000,32.650000,B,Bridge North,False,False
365,76,35.010000,32.700000,B,Bridge East,False,False
366,76,34.960000,32.650000,B,Bridge South,False,False
367,76,35.010000,32.600000,B,Bridge West,False,False
368,77,35.018286,32.748388,S,Station 1,True,True
369,77,34.986786,32.748146,S,Station 2,True,True
370,77,34.982277,32.781188,S,Station 3,True,True
371,77,35.018532,32.743372,S,Station 4,True,True
372,77,34.991968,32.748598,S,Station 5,True,True
373,77,35.060000,32.750000,B,Bridge North,False,False
374,77,35.010000,32.800000,B,Bridge East,False,False
375,77,34.960000,32.750000,B,Bridge South,False,False
376,77,35.010000,32.700000,B,Bridge West,False,False
377,78,35.024784,32.840107,S,Station 1,True,True
378,78,35.020046,32.836018,S,Station 2,True,True
379,78,35.040519,32.840421,S,Station 3,True,True
380,78,35.030725,32.874725,S,Station 4,True,True
381,78,35.044772,32.858930,S,Station 5,True,True
382,78,34.992595,32.839782,S,Station 6,True,True
383,78,35.060000,32.850000,B,Bridge North,False,False
384,78,35.010000,32.900000,B,Bridge East,False,False
385,78,34.960000,32.850000,B,Bridge South,False,False
386,78,35.010000,32.800000,B,Bridge West,False,False
387,79,35.029981,32.980018,S,Station 1,True,True
388,79,35.035270,32.982398,S,Station 2,True,True
389,79,34.978261,32.962249,S,Station 3,True,True
390,79,35.031606,32.983950,S,Station 4,True,True
391,79,35.006741,32.966444,S,Station 5,True,True
392,79,35.060000,32.950000,B,Bridge North,False,False
393,79,35.010000,33.000000,B,Bridge East,False,False
394,79,34.960000,32.950000,B,Bridge South,False,False
395,79,35.010000,32.900000,B,Bridge West,False,False
396,80,35.036614,33.015544,S,Station 1,True,True
397,80,34.982773,33.029891,S,Station 2,True,True
398,80,35.038984,33.079634,S,Station 3,True,True
399,80,35.028893,33.052527,S,Station 4,True,True
400,80,35.025990,33.053208,S,Station 5,True,True
401,80,35.043302,33.033114,S,Station 6,True,True
402,80,35.060000,33.050000,B,Bridge North,False,False
403,80,35.010000,33.100000,B,Bridge East,False,False
404,80,34.960000,33.050000,B,Bridge South,False,False
405,80,35.010000,33.000000,B,Bridge West,False,False
406,81,35.000339,33.128726,S,Station 1,True,True
407,81,35.027367,33.128753,S,Station 2,True,True
408,81,35.000520,33.165432,S,Station 3,True,True
409,81,35.013745,33.178087,S,Station 4,True,True
410,81,34.999735,33.128349,S,Station 5,True,True
411,81,34.998405,33.157983,S,Station 6,True,True
412,81,35.060000,33.150000,B,Bridge North,False,False
413,81,35.010000,33.200000,B,Bridge East,False,False
414,81,34.960000,33.150000,B,Bridge South,False,False
415,81,35.010000,33.100000,B,Bridge West,False,False
416,82,34.989921,33.235473,S,Station 1,True,True
417,82,35.039800,33.217900,S,Station 2,True,True
418,82,35.029985,33.257074,S,Station 3,True,True
419,82,35.037025,33.281507,S,Station 4,True,True
420,82,34.985932,33.227120,S,Station 5,True,True
421,82,35.012908,33.269450,S,Station 6,True,True
422,82,35.060000,33.250000,B,Bridge North,False,False
423,82,35.010000,33.300000,B,Bridge East,False,False
424,82,34.960000,33.250000,B,Bridge South,False,False
425,82,35.010000,33.200000,B,Bridge West,False,False
426,83,34.985450,33.379743,S,Station 1,True,True
427,83,35.015326,33.323165,S,Station 2,True,True
428,83,34.976322,33.368148,S,Station 3,True,True
429,83,35.024749,33.360814,S,Station 4,True,True
430,83,34.986736,33.348330,S,Station 5,True,True
431,83,35.060000,33.350000,B,Bridge North,False,False
432,83,35.010000,33.400000,B,Bridge East,False,False
433,83,34.960000,33.350000,B,Bridge South,False,False
434,83,35.010000,33.300000,B,Bridge West,False,False
435,84,35.003067,33.437782,S,Station 1,True,True
436,84,35.000260,33.440825,S,Station 2,True,True
437,84,34.984655,33.439668,S,Station 3,True,True
438,84,35.038000,33.422426,S,Station 4,True,True
439,84,35.006150,33.415004,S,Station 5,True,True
440,84,35.060000,33.450000,B,Bridge North,False,False
441,84,35.010000,33.500000,B,Bridge East,False,False
442,84,34.960000,33.450000,B,Bridge South,False,False
443,84,35.010000,33.400000,B,Bridge West,False,False
444,85,35.015363,33.583035,S,Station 1,True,True
445,85,34.991127,33.540302,S,Station 2,True,True
446,85,34.994166,33.578861,S,Station 3,True,True
447,85,35.011960,33.575902,S,Station 4,True,True
448,85,34.989579,33.564981,S,Station 5,True,True
449,85,35.010000,33.600000,B,Bridge East,False,False
450,85,34.960000,33.550000,B,Bridge South,False,False
451,85,35.010000,33.500000,B,Bridge West,False,False
452,86,34.988341,33.679318,S,Station 1,True,True
453,86,34.988007,33.664612,S,Station 2,True,True
454,86,34.978141,33.627592,S,Station 3,True,True
455,86,35.004495,33.644980,S,Station 4,True,True
456,86,34.979266,33.664771,S,Station 5,True,True
457,86,35.011205,33.617629,S,Station 6,True,True
458,86,34.960000,33.650000,B,Bridge South,False,False
459,86,35.010000,33.600000,B,Bridge West,False,False
460,87,34.977221,33.780894,S,Station 1,True,True
461,87,35.008835,33.741627,S,Station 2,True,True
462,87,35.014386,33.749012,S,Station 3,True,True
463,87,35.004994,33.748429,S,Station 4,True,True
464,87,35.011355,33.748074,S,Station 5,True,True
465,87,34.981252,33.783552,S,Station 6,True,True
466,88,35.033233,33.832511,S,Station 1,True,True
467,88,34.977119,33.861298,S,Station 2,True,True
468,88,35.002751,33.834724,S,Station 3,True,True
469,88,35.007021,33.868088,S,Station 4,True,True
470,88,35.031025,33.882146,S,Station 5,True,True
471,88,35.010000,33.900000,B,Bridge East,False,False
472,89,35.018184,33.916497,S,Station 1,True,True
473,89,34.977558,33.932861,S,Station 2,True,True
474,89,35.017329,33.971674,S,Station 3,True,True
475,89,34.998013,33.976231,S,Station 4,True,True
476,89,35.044423,33.932823,S,Station 5,True,True
477,89,35.010000,34.000000,B,Bridge East,False,False
478,89,35.010000,33.900000,B,Bridge West,False,False
479,90,34.986469,34.027632,S,Station 1,True,True
480,90,34.979922,34.060102,S,Station 2,True,True
481,90,34.995702,34.049669,S,Station 3,True,True
482,90,35.002982,34.044520,S,Station 4,True,True
483,90,34.996856,34.063088,S,Station 5,True,True
484,90,34.998901,34.028947,S,Station 6,True,True
485,90,35.010000,34.000000,B,Bridge West,False,False
486,91,35.076191,32.315699,S,Station 1,True,True
487,92,35.077588,32.480527,S,Station 1,True,True
488,92,35.075974,32.475565,S,Station 2,True,True
489,92,35.085218,32.483129,S,Station 3,True,True
490,92,35.080758,32.477262,S,Station 4,True,True
491,92,35.077992,32.483172,S,Station 5,True,True
492,93,35.094483,32.544688,S,Station 1,True,True
493,93,35.079939,32.574719,S,Station 2,True,True
494,93,35.091393,32.560859,S,Station 3,True,True
495,93,35.125894,32.517415,S,Station 4,True,True
496,93,35.103887,32.556326,S,Station 5,True,True
497,93,35.160000,32.550000,B,Bridge North,False,False
498,93,35.110000,32.600000,B,Bridge East,False,False
499,93,35.060000,32.550000,B,Bridge South,False,False
500,94,35.092617,32.683637,S,Station 1,True,True
501,94,35.115500,32.634900,S,Station 2,True,True
502,94,35.077541,32.635859,S,Station 3,True,True
503,94,35.080268,32.638044,S,Station 4,True,True
504,94,35.109771,32.680838,S,Station 5,True,True
505,94,35.160000,32.650000,B,Bridge North,False,False
506,94,35.110000,32.700000,B,Bridge East,False,False
507,94,35.060000,32.650000,B,Bridge South,False,False
508,94,35.110000,32.600000,B,Bridge West,False,False
509,95,35.081570,32.755633,S,Station 1,True,True
510,95,35.096119,32.760768,S,Station 2,True,True
511,95,35.099736,32.781034,S,Station 3,True,True
512,95,35.106093,32.727457,S,Station 4,True,True
513,95,35.108254,32.735172,S,Station 5,True,True
514,95,35.060000,32.750000,B,Bridge South,False,False
515,95,35.110000,32.700000,B,Bridge West,False,False
516,96,35.082157,32.884632,S,Station 1,True,True
517,96,35.083062,32.882184,S,Station 2,True,True
518,96,35.075722,32.883201,S,Station 3,True,True
519,96,35.077877,32.884655,S,Station 4,True,True
520,96,35.079882,32.883258,S,Station 5,True,True
521,96,35.077780,32.880195,S,Station 6,True,True
522,96,35.060000,32.850000,B,Bridge South,False,False
523,97,35.088064,32.983611,S,Station 1,True,True
524,97,35.085410,32.984580,S,Station 2,True,True
525,97,35.081447,32.984394,S,Station 3,True,True
526,97,35.088695,32.975662,S,Station 4,True,True
527,97,35.090174,32.966061,S,Station 5,True,True
528,97,35.110000,33.000000,B,Bridge East,False,False
529,97,35.060000,32.950000,B,Bridge South,False,False
530,98,35.135051,33.038753,S,Station 1,True,True
531,98,35.121881,33.027202,S,Station 2,True,True
532,98,35.084974,33.065103,S,Station 3,True,True
533,98,35.086287,33.054581,S,Station 4,True,True
534,98,35.124383,33.066574,S,Station 5,True,True
535,98,35.128179,33.068243,S,Station 6,True,True
536,98,35.110000,33.100000,B,Bridge East,False,False
537,98,35.060000,33.050000,B,Bridge South,False,False
538,98,35.110000,33.000000,B,Bridge West,False,False
539,99,35.106367,33.151913,S,Station 1,True,True
540,99,35.095552,33.168433,S,Station 2,True,True
541,99,35.075057,33.175098,S,Station 3,True,True
542,99,35.144336,33.156321,S,Station 4,True,True
543,99,35.087266,33.182434,S,Station 5,True,True
544,99,35.110000,33.200000,B,Bridge East,False,False
545,99,35.060000,33.150000,B,Bridge South,False,False
546,99,35.110000,33.100000,B,Bridge West,False,False
547,100,35.085989,33.249271,S,Station 1,True,True
548,100,35.100220,33.280614,S,Station 2,True,True
